"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-1001","Leading a Reconciliation Dialogue","allyship","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","anti-racism","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","appreciative inquiry","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","bcpsbelonging","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","behavioural competency","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","bias","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","briw","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","bullying","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","cultural safety","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","cynefin","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","diversity","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","edi","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","equality","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","equity","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","gba","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","gender","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","healing","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","hoil","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","humility","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","inclusion","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","inclusive","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","indigenous","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","lgbt","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","lgbtq","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","lgbtq2s+","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","racism","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","reconciliaction","1027","Learn @ Work Week"
"ITEM-1001","Leading a Reconciliation Dialogue","reconciliation","1032","All"
"ITEM-1001","Leading a Reconciliation Dialogue","relations","1022","Diversity"
"ITEM-1001","Leading a Reconciliation Dialogue","truth and reconciliation","1027","Learn @ Work Week"
"ITEM-1001","Leading a Reconciliation Dialogue","village","1032","All"
"ITEM-2407","Leading for Tomorrow (Restricted to Corporate Executive)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-21","Lean 101","Continuous","1005","Continuous Improvement"
"ITEM-21","Lean 101","Improvement","1005","Continuous Improvement"
"ITEM-21","Lean 101","Lean BC","1039","Learning Partner"
"ITEM-21","Lean 101","Sigma","1005","Continuous Improvement"
"ITEM-21","Lean 101","Six","1005","Continuous Improvement"
"ITEM-191","Lean 201A","Continuous","1005","Continuous Improvement"
"ITEM-191","Lean 201A","Improvement","1005","Continuous Improvement"
"ITEM-191","Lean 201A","Lean BC","1039","Learning Partner"
"ITEM-191","Lean 201A","Sigma","1005","Continuous Improvement"
"ITEM-191","Lean 201A","Six","1005","Continuous Improvement"
"ITEM-1397","Lean 201B","Continuous","1005","Continuous Improvement"
"ITEM-1397","Lean 201B","Improvement","1005","Continuous Improvement"
"ITEM-1397","Lean 201B","Lean BC","1039","Learning Partner"
"ITEM-1390","Lean 301","Improvement","1005","Continuous Improvement"
"ITEM-1390","Lean 301","Lean","1005","Continuous Improvement"
"ITEM-1390","Lean 301","Lean BC","1039","Learning Partner"
"ITEM-1390","Lean 301","Project Management","1013","Project Management"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Advanced","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Communication","1004","Change Management"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Continuous","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Facilitation","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Improvement","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Lean","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Lean BC","1039","Learning Partner"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Project","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Project Management","1013","Project Management"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Sigma","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Six","1005","Continuous Improvement"
"ITEM-76","Lean 401: Lean Advanced Practitioner Certification","Skills","1005","Continuous Improvement"
"ITEM-824","Lean Daily Management - My Leadership","Improvement","1005","Continuous Improvement"
"ITEM-824","Lean Daily Management - My Leadership","Lean","1005","Continuous Improvement"
"ITEM-824","Lean Daily Management - My Leadership","Lean BC","1039","Learning Partner"
"ITEM-824","Lean Daily Management - My Leadership","Management","1005","Continuous Improvement"
"ITEM-823","Lean Daily Management - My Organization","Improvement","1005","Continuous Improvement"
"ITEM-823","Lean Daily Management - My Organization","Lean","1005","Continuous Improvement"
"ITEM-823","Lean Daily Management - My Organization","Lean BC","1039","Learning Partner"
"ITEM-823","Lean Daily Management - My Organization","Management","1005","Continuous Improvement"
"ITEM-822","Lean Daily Management - My Team","Improvement","1005","Continuous Improvement"
"ITEM-822","Lean Daily Management - My Team","Lean","1005","Continuous Improvement"
"ITEM-822","Lean Daily Management - My Team","Lean BC","1039","Learning Partner"
"ITEM-822","Lean Daily Management - My Team","Management","1005","Continuous Improvement"
"ITEM-821","Lean Daily Management - My Work","Improvement","1005","Continuous Improvement"
"ITEM-821","Lean Daily Management - My Work","Lean","1005","Continuous Improvement"
"ITEM-821","Lean Daily Management - My Work","Lean BC","1039","Learning Partner"
"ITEM-821","Lean Daily Management - My Work","Management","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Change","1013","Project Management"
"ITEM-2609","Lean Foundations","Continuous","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Improvement","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Lean","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Lean BC","1039","Learning Partner"
"ITEM-2609","Lean Foundations","Project Management","1013","Project Management"
"ITEM-2609","Lean Foundations","Sigma","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Six","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","Transition","1004","Change Management"
"ITEM-2609","Lean Foundations","lean 101","1005","Continuous Improvement"
"ITEM-2609","Lean Foundations","lean 201a","1005","Continuous Improvement"
"ITEM-1551","Leveraging Behavioural Insights for Strategic Decision-Making (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1887","Logical Reasoning","Communications","1011","Performance"
"ITEM-1887","Logical Reasoning","Conversations","1011","Performance"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","Leadership","1009","Leadership and Management"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","MBCPS","1009","Leadership and Management"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","Manage","1009","Leadership and Management"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","Manager","1001","Supervisory"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","Manager","1009","Leadership and Management"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","Managing","1014","Supervisory Development"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1224","MBCPS Series (1): Mini-Bytes","in the BC Public Service","1014","Supervisory Development"
"ITEM-2518","MCFD Month of ReconciliACTION: Culmination Event","cultural safety","1029","Cultural Safety Training"
"ITEM-2518","MCFD Month of ReconciliACTION: Culmination Event","diversity","1022","Diversity"
"ITEM-2079","Managing Mental Health in the Workplace (Restricted to People Leaders)","Leader","1009","Leadership and Management"
"ITEM-2079","Managing Mental Health in the Workplace (Restricted to People Leaders)","Mental Health","1015","Health and Well-Being"
"ITEM-2079","Managing Mental Health in the Workplace (Restricted to People Leaders)","Resiliency","1015","Health and Well-Being"
"ITEM-2079","Managing Mental Health in the Workplace (Restricted to People Leaders)","Stress","1015","Health and Well-Being"
"ITEM-2079","Managing Mental Health in the Workplace (Restricted to People Leaders)","Workplace Health and Safety","1039","Learning Partner"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Aboriginal","1022","Diversity"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","DRIPA","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Declaration Act","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Indigenous","1022","Diversity"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Inuit","1022","Diversity"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","LGBTQIIA+","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","MMWIG","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Metis","1022","Diversity"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","Moose Hide","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","SLGBTQQIA","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","TRC calls to action","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","UNDRIP","1022","Diversity"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","allyship","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","call to action","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","cultural safety","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","draft 10 principles","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","first nations","1029","Cultural Safety Training"
"ITEM-2578","Moose Hide Campaign Day (2025) - In-person and Online Gathering and Day of Fasting on May 15, 2025","reconciliation","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Aboriginal","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","DRIPA","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Declaration Act","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Indigenous","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Inuit","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","LGBTQIIA+","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","MMWIG","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Metis","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","Moose Hide","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","SLGBTQQIA","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","TRC calls to action","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","UNDRIP","1022","Diversity"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","allyship","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","call to action","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","cultural safety","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","draft 10 principles","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","first nations","1029","Cultural Safety Training"
"ITEM-2579","Moose Hide Campaign Founders Webinar 2025","reconciliation","1022","Diversity"
"ITEM-1847","More than a checklist: Employee Onboarding for Supervisors","Hire","1031","Hiring"
"ITEM-1847","More than a checklist: Employee Onboarding for Supervisors","Priorities & Innovation","1039","Learning Partner"
"ITEM-1847","More than a checklist: Employee Onboarding for Supervisors","Supervisor","1001","Supervisory"
"ITEM-1847","More than a checklist: Employee Onboarding for Supervisors","Supervisor","1014","Supervisory Development"
"ITEM-1168","Multimedia Communications in the BC Public Service","Audio","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Communications","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Design","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Graphic","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Marketing","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Media","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Multimedia","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Video","1036","Multimedia"
"ITEM-1168","Multimedia Communications in the BC Public Service","Visual","1036","Multimedia"
"ITEM-1410","Navigating the BC Public Service: Total Compensation","Healthy","1015","Health and Well-Being"
"ITEM-1410","Navigating the BC Public Service: Total Compensation","Priorities & Innovation","1039","Learning Partner"
"ITEM-1238","New TEAMS Orientation","EOC","1030","Emergency Management"
"ITEM-1207","OCIO My Service Centre (My SC) - Authorized User Training - Module 1","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1207","OCIO My Service Centre (My SC) - Authorized User Training - Module 1","asset financial","1006","Finance"
"ITEM-1207","OCIO My Service Centre (My SC) - Authorized User Training - Module 1","financial management","1006","Finance"
