"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-1735","L@WW 2021: Opening Session with Lori Wanamaker and Keynote Speaker: Beverley Patwell","Join the L@WW launch with Lori Wanamaker, Deputy Minister to the Premier and a keynote speaker to learn about the many facets of trust, including research-based examples and different perspectives applicable to the BCPS workplace (75 minutes).","eLearning","Complementary","All Government of British Columbia Learners","0","1","10","1","18981","12/15/2023 11:57:22AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1735-""","Group"
"ITEM-1737","L@WW 2021: Trust Starts With You","In this 60-minute recorded video, guest speakers will discuss how day-to-day operational decisions impact you, your branch and public trust. Some of the topics explored will be the budget process, financial principles, hiring decisions and procurement.","eLearning","Complementary","All Government of British Columbia Learners","0","1","0","1","18983","12/15/2023 11:58:07AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1737-""","Group"
"ITEM-1737","L@WW 2021: Trust Starts With You","In this 60-minute recorded video, guest speakers will discuss how day-to-day operational decisions impact you, your branch and public trust. Some of the topics explored will be the budget process, financial principles, hiring decisions and procurement.","eLearning","Ethics and Integrity","All Government of British Columbia Learners","0","1","0","1","18983","12/15/2023 11:58:07AM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1737-""","Topic"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","In this 90-minute workshop, panel members will share their knowledge with respect to Reconciliation, building trusting relationships, creating safety and establishing trust with Indigenous peoples. (See the IRBC Building Trust Based Relationships.)","eLearning","Complementary","All Government of British Columbia Learners","0","1","28","1","18977","12/15/2023 12:00:43PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1731-""","Group"
"ITEM-1731","L@WW 2021: Trust and Reconciliation","In this 90-minute workshop, panel members will share their knowledge with respect to Reconciliation, building trusting relationships, creating safety and establishing trust with Indigenous peoples. (See the IRBC Building Trust Based Relationships.)","eLearning","Indigenous Learning","All Government of British Columbia Learners","0","1","28","1","18977","12/15/2023 12:00:43PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1731-""","Topic"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Based on the eight aspects of trust outlined in the Guide to Building Workplace Trust, this 1 hour interactive conversation will link how we approach trust to the emotional and intellectual connections we feel within our work environment.","eLearning","All Employees","All Government of British Columbia Learners","0","1","0","1","18969","12/17/2023  6:14:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1723-""","Audience"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Based on the eight aspects of trust outlined in the Guide to Building Workplace Trust, this 1 hour interactive conversation will link how we approach trust to the emotional and intellectual connections we feel within our work environment.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","1","0","1","18969","12/17/2023  6:14:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1723-""","Topic"
"ITEM-1723","L@WW 2021: Trust: A Foundation to Creating Workplace Connection","Based on the eight aspects of trust outlined in the Guide to Building Workplace Trust, this 1 hour interactive conversation will link how we approach trust to the emotional and intellectual connections we feel within our work environment.","eLearning","Core","All Government of British Columbia Learners","0","1","0","1","18969","12/17/2023  6:14:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1723-""","Group"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","Behavioural Insights (BI) is about building government services that citizens can trust. In this 1-hour session, you will be introduced to BI, understanding the citizen experience and examples of how it's improving government programs and services.","eLearning","Complementary","All Government of British Columbia Learners","0","1","0","1","18974","12/15/2023 12:02:58PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1728-""","Group"
"ITEM-1728","L@WW 2021: Using Behavioural Insights to Build Programs and Services People Can Trust","Behavioural Insights (BI) is about building government services that citizens can trust. In this 1-hour session, you will be introduced to BI, understanding the citizen experience and examples of how it's improving government programs and services.","eLearning","Innovation","All Government of British Columbia Learners","0","1","0","1","18974","12/15/2023 12:02:58PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1728-""","Topic"
"ITEM-580","Labour Relations Investigation (Restricted to Managers and Supervisors)","This resource aims to provide the learners with the essential information, skills and tools required to effectively conduct routine labour relations investigations of allegations of employee wrongdoing. It will take at least 1.5 hours to complete.","eLearning","Complementary","All Government of British Columbia Learners","0","0","0","1","17869","12/16/2023  6:01:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-580-""","Group"
"ITEM-580","Labour Relations Investigation (Restricted to Managers and Supervisors)","This resource aims to provide the learners with the essential information, skills and tools required to effectively conduct routine labour relations investigations of allegations of employee wrongdoing. It will take at least 1.5 hours to complete.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","0","1","17869","12/16/2023  6:01:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-580-""","Topic"
"ITEM-580","Labour Relations Investigation (Restricted to Managers and Supervisors)","This resource aims to provide the learners with the essential information, skills and tools required to effectively conduct routine labour relations investigations of allegations of employee wrongdoing. It will take at least 1.5 hours to complete.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","17869","12/16/2023  6:01:00PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-580-""","Audience"
"ITEM-1420","Leadership Communication: Conflict Management for Senior Leaders 1/2 Day (Restricted to Senior Leaders - Bands 4-6)","This 3.5-hour virtual workshop supports creating a ""conflict-competent"" culture by expanding your conflict management knowledge, skills and abilities.","Webinar","Core","All Government of British Columbia Learners","0","3","30","1","18703","12/16/2023  8:18:22PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1420-""","Group"
"ITEM-1420","Leadership Communication: Conflict Management for Senior Leaders 1/2 Day (Restricted to Senior Leaders - Bands 4-6)","This 3.5-hour virtual workshop supports creating a ""conflict-competent"" culture by expanding your conflict management knowledge, skills and abilities.","Webinar","Leadership","All Government of British Columbia Learners","0","3","30","1","18703","12/16/2023  8:18:22PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1420-""","Topic"
"ITEM-1420","Leadership Communication: Conflict Management for Senior Leaders 1/2 Day (Restricted to Senior Leaders - Bands 4-6)","This 3.5-hour virtual workshop supports creating a ""conflict-competent"" culture by expanding your conflict management knowledge, skills and abilities.","Webinar","Senior Leaders","All Government of British Columbia Learners","0","3","30","1","18703","12/16/2023  8:18:22PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1420-""","Audience"
"ITEM-1800","Leadership Communication: Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","This 3-hour instructor-led webinar for senior leaders supports conversation skills development for  confronting attitudinal, behavioural or performance issues with confidence and focus on enriching relationships through honest, respectful discussion.","Webinar","Core","All Government of British Columbia Learners","0","3","0","1","19045","12/17/2023  6:19:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1800-""","Group"
"ITEM-1800","Leadership Communication: Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","This 3-hour instructor-led webinar for senior leaders supports conversation skills development for  confronting attitudinal, behavioural or performance issues with confidence and focus on enriching relationships through honest, respectful discussion.","Webinar","Leadership","All Government of British Columbia Learners","0","3","0","1","19045","12/17/2023  6:19:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1800-""","Topic"
"ITEM-1800","Leadership Communication: Fierce Confront Conversation (Restricted to Senior Leaders - Bands 4-6)","This 3-hour instructor-led webinar for senior leaders supports conversation skills development for  confronting attitudinal, behavioural or performance issues with confidence and focus on enriching relationships through honest, respectful discussion.","Webinar","People Leaders","All Government of British Columbia Learners","0","3","0","1","19045","12/17/2023  6:19:47PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1800-""","Audience"
"ITEM-1418","Leadership Communication: Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","This 4-week virtual course for senior leaders brings practical, applied techniques toward developing executive presence and increase confidence to communicate effectively and inspire in their leadership roles and day-to-day situations.","Webinar","Complementary","All Government of British Columbia Learners","0","7","0","2","18701","12/16/2023  8:15:14PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1418-""","Group"
"ITEM-1418","Leadership Communication: Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","This 4-week virtual course for senior leaders brings practical, applied techniques toward developing executive presence and increase confidence to communicate effectively and inspire in their leadership roles and day-to-day situations.","Webinar","Leadership","All Government of British Columbia Learners","0","7","0","2","18701","12/16/2023  8:15:14PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1418-""","Topic"
"ITEM-1418","Leadership Communication: Leadership Presence (Restricted to Senior Leaders - Bands 4-6)","This 4-week virtual course for senior leaders brings practical, applied techniques toward developing executive presence and increase confidence to communicate effectively and inspire in their leadership roles and day-to-day situations.","Webinar","Senior Leaders","All Government of British Columbia Learners","0","7","0","2","18701","12/16/2023  8:15:14PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1418-""","Audience"
"ITEM-1876","Leading Acts of Reconciliation: Building Bridges Through Understanding the Village Online Learning (Restricted to Senior Leaders - Bands 4-6)","The purpose of this course is to develop cultural agility in public servants and strengthen understanding of the impacts of colonization on Indigenous peoples in Canada. Self-directed e-learning over 2-week period, concluding with live debrief session.","Self-Paced Learning Activities","Complementary","All Government of British Columbia Learners","0","8","0","1","19121","12/17/2023  6:24:15PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1876-""","Group"
"ITEM-1876","Leading Acts of Reconciliation: Building Bridges Through Understanding the Village Online Learning (Restricted to Senior Leaders - Bands 4-6)","The purpose of this course is to develop cultural agility in public servants and strengthen understanding of the impacts of colonization on Indigenous peoples in Canada. Self-directed e-learning over 2-week period, concluding with live debrief session.","Self-Paced Learning Activities","Leadership","All Government of British Columbia Learners","0","8","0","1","19121","12/17/2023  6:24:15PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1876-""","Topic"
"ITEM-1876","Leading Acts of Reconciliation: Building Bridges Through Understanding the Village Online Learning (Restricted to Senior Leaders - Bands 4-6)","The purpose of this course is to develop cultural agility in public servants and strengthen understanding of the impacts of colonization on Indigenous peoples in Canada. Self-directed e-learning over 2-week period, concluding with live debrief session.","Self-Paced Learning Activities","Senior Leaders","All Government of British Columbia Learners","0","8","0","1","19121","12/17/2023  6:24:15PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1876-""","Audience"
